u,v,X,Y,Z
0.840000, 0.160000,4.800000,22.706087,25.200000
0.840000, 0.180000,5.400000,23.185735,25.200000
0.840000, 0.200000,6.000000,23.636314,25.200000
0.840000, 0.220000,6.600000,24.057822,25.200000
0.840000, 0.240000,7.200000,24.450262,25.200000
0.840000, 0.260000,7.800000,24.813631,25.200000
0.840000, 0.280000,8.400000,25.147931,25.200000
0.840000, 0.300000,9.000000,25.453162,25.200000
0.840000, 0.320000,9.600000,25.729322,25.200000
0.840000, 0.340000,10.200000,25.976414,25.200000
0.840000, 0.360000,10.800000,26.194436,25.200000
0.840000, 0.380000,11.400000,26.383388,25.200000
0.840000, 0.400000,12.000000,26.543270,25.200000
0.840000, 0.420000,12.600000,26.674083,25.200000
0.840000, 0.440000,13.200000,26.775827,25.200000
0.840000, 0.460000,13.800000,26.848501,25.200000
0.840000, 0.480000,14.400000,26.892105,25.200000
0.840000, 0.500000,15.000000,26.906640,25.200000
0.840000, 0.520000,15.600000,26.892105,25.200000
0.840000, 0.540000,16.200000,26.848501,25.200000
0.840000, 0.560000,16.800000,26.775827,25.200000
0.840000, 0.580000,17.400000,26.674083,25.200000
0.840000, 0.600000,18.000000,26.543270,25.200000
0.840000, 0.620000,18.600000,26.383388,25.200000
0.840000, 0.640000,19.200000,26.194436,25.200000
0.840000, 0.660000,19.800000,25.976414,25.200000
0.840000, 0.680000,20.400000,25.729322,25.200000
0.840000, 0.700000,21.000000,25.453162,25.200000
0.840000, 0.720000,21.600000,25.147931,25.200000
0.840000, 0.740000,22.200000,24.813631,25.200000
0.840000, 0.760000,22.800000,24.450262,25.200000
0.840000, 0.780000,23.400000,24.057822,25.200000
0.840000, 0.800000,24.000000,23.636314,25.200000
0.840000, 0.820000,24.600000,23.185735,25.200000
0.840000, 0.840000,25.200000,22.706087,25.200000
0.840000, 0.860000,25.800000,22.197370,25.200000
0.840000, 0.880000,26.400000,21.659583,25.200000
0.840000, 0.900000,27.000000,21.092726,25.200000
0.840000, 0.920000,27.600000,20.496800,25.200000
0.840000, 0.940000,28.200000,19.871805,25.200000
0.840000, 0.960000,28.800000,19.217739,25.200000
0.840000, 0.980000,29.400000,18.534604,25.200000
0.840000, 1.000000,30.000000,17.822400,25.200000
0.860000, 0.000000,0.000000,17.528400,25.800000
0.860000, 0.020000,0.600000,18.191163,25.800000
0.860000, 0.040000,1.200000,18.826874,25.800000
0.860000, 0.060000,1.800000,19.435534,25.800000
0.860000, 0.080000,2.400000,20.017143,25.800000
0.860000, 0.100000,3.000000,20.571700,25.800000
0.860000, 0.120000,3.600000,21.099205,25.800000
0.860000, 0.140000,4.200000,21.599659,25.800000
0.860000, 0.160000,4.800000,22.073061,25.800000
0.860000, 0.180000,5.400000,22.519411,25.800000
0.860000, 0.200000,6.000000,22.938710,25.800000
0.860000, 0.220000,6.600000,23.330958,25.800000
0.860000, 0.240000,7.200000,23.696154,25.800000
0.860000, 0.260000,7.800000,24.034298,25.800000
0.860000, 0.280000,8.400000,24.345391,25.800000
0.860000, 0.300000,9.000000,24.629432,25.800000
0.860000, 0.320000,9.600000,24.886422,25.800000
0.860000, 0.340000,10.200000,25.116360,25.800000
0.860000, 0.360000,10.800000,25.319247,25.800000
0.860000, 0.380000,11.400000,25.495082,25.800000
0.860000, 0.400000,12.000000,25.643866,25.800000
0.860000, 0.420000,12.600000,25.765598,25.800000
0.860000, 0.440000,13.200000,25.860278,25.800000
0.860000, 0.460000,13.800000,25.927907,25.800000
0.860000, 0.480000,14.400000,25.968484,25.800000
0.860000, 0.500000,15.000000,25.982010,25.800000
0.860000, 0.520000,15.600000,25.968484,25.800000
0.860000, 0.540000,16.200000,25.927907,25.800000
0.860000, 0.560000,16.800000,25.860278,25.800000
0.860000, 0.580000,17.400000,25.765598,25.800000
0.860000, 0.600000,18.000000,25.643866,25.800000
0.860000, 0.620000,18.600000,25.495082,25.800000
0.860000, 0.640000,19.200000,25.319247,25.800000
0.860000, 0.660000,19.800000,25.116360,25.800000
0.860000, 0.680000,20.400000,24.886422,25.800000
0.860000, 0.700000,21.000000,24.629432,25.800000
0.860000, 0.720000,21.600000,24.345391,25.800000
0.860000, 0.740000,22.200000,24.034298,25.800000
0.860000, 0.760000,22.800000,23.696154,25.800000
0.860000, 0.780000,23.400000,23.330958,25.800000
0.860000, 0.800000,24.000000,22.938710,25.800000
0.860000, 0.820000,24.600000,22.519411,25.800000
0.860000, 0.840000,25.200000,22.073061,25.800000
0.860000, 0.860000,25.800000,21.599659,25.800000
0.860000, 0.880000,26.400000,21.099205,25.800000
0.860000, 0.900000,27.000000,20.571700,25.800000
0.860000, 0.920000,27.600000,20.017143,25.800000
0.860000, 0.940000,28.200000,19.435534,25.800000
0.860000, 0.960000,28.800000,18.826874,25.800000
0.860000, 0.980000,29.400000,18.191163,25.800000
0.860000, 1.000000,30.000000,17.528400,25.800000
0.880000, 0.000000,0.000000,17.217600,26.400000
0.880000, 0.020000,0.600000,17.826166,26.400000
0.880000, 0.040000,1.200000,18.409892,26.400000
0.880000, 0.060000,1.800000,18.968779,26.400000
0.880000, 0.080000,2.400000,19.502827,26.400000
0.880000, 0.100000,3.000000,20.012035,26.400000
0.880000, 0.120000,3.600000,20.496404,26.400000
0.880000, 0.140000,4.200000,20.955933,26.400000
0.880000, 0.160000,4.800000,21.390623,26.400000
0.880000, 0.180000,5.400000,21.800474,26.400000
0.880000, 0.200000,6.000000,22.185485,26.400000
0.880000, 0.220000,6.600000,22.545656,26.400000
0.880000, 0.240000,7.200000,22.880989,26.400000
0.880000, 0.260000,7.800000,23.191481,26.400000
0.880000, 0.280000,8.400000,23.477135,26.400000
0.880000, 0.300000,9.000000,23.737949,26.400000
0.880000, 0.320000,9.600000,23.973923,26.400000
0.880000, 0.340000,10.200000,24.185058,26.400000
0.880000, 0.360000,10.800000,24.371354,26.400000
0.880000, 0.380000,11.400000,24.532810,26.400000
0.880000, 0.400000,12.000000,24.669427,26.400000
0.880000, 0.420000,12.600000,24.781205,26.400000
0.880000, 0.440000,13.200000,24.868143,26.400000
0.880000, 0.460000,13.800000,24.930241,26.400000
0.880000, 0.480000,14.400000,24.967500,26.400000
0.880000, 0.500000,15.000000,24.979920,26.400000
0.880000, 0.520000,15.600000,24.967500,26.400000
0.880000, 0.540000,16.200000,24.930241,26.400000
0.880000, 0.560000,16.800000,24.868143,26.400000
0.880000, 0.580000,17.400000,24.781205,26.400000
0.880000, 0.600000,18.000000,24.669427,26.400000
0.880000, 0.620000,18.600000,24.532810,26.400000
0.880000, 0.640000,19.200000,24.371354,26.400000
0.880000, 0.660000,19.800000,24.185058,26.400000
0.880000, 0.680000,20.400000,23.973923,26.400000
0.880000, 0.700000,21.000000,23.737949,26.400000
0.880000, 0.720000,21.600000,23.477135,26.400000
0.880000, 0.740000,22.200000,23.191481,26.400000
0.880000, 0.760000,22.800000,22.880989,26.400000
0.880000, 0.780000,23.400000,22.545656,26.400000
0.880000, 0.800000,24.000000,22.185485,26.400000
0.880000, 0.820000,24.600000,21.800474,26.400000
0.880000, 0.840000,25.200000,21.390623,26.400000
0.880000, 0.860000,25.800000,20.955933,26.400000
0.880000, 0.880000,26.400000,20.496404,26.400000
0.880000, 0.900000,27.000000,20.012035,26.400000
0.880000, 0.920000,27.600000,19.502827,26.400000
0.880000, 0.940000,28.200000,18.968779,26.400000
0.880000, 0.960000,28.800000,18.409892,26.400000
0.880000, 0.980000,29.400000,17.826166,26.400000
0.880000, 1.000000,30.000000,17.217600,26.400000
0.900000, 0.000000,0.000000,16.890000,27.000000
0.900000, 0.020000,0.600000,17.439486,27.000000
0.900000, 0.040000,1.200000,17.966544,27.000000
0.900000, 0.060000,1.800000,18.471174,27.000000
0.900000, 0.080000,2.400000,18.953376,27.000000
0.900000, 0.100000,3.000000,19.413150,27.000000
0.900000, 0.120000,3.600000,19.850496,27.000000
0.900000, 0.140000,4.200000,20.265414,27.000000
0.900000, 0.160000,4.800000,20.657904,27.000000
0.900000, 0.180000,5.400000,21.027966,27.000000
0.900000, 0.200000,6.000000,21.375600,27.000000
0.900000, 0.220000,6.600000,21.700806,27.000000
0.900000, 0.240000,7.200000,22.003584,27.000000
0.900000, 0.260000,7.800000,22.283934,27.000000
0.900000, 0.280000,8.400000,22.541856,27.000000
0.900000, 0.300000,9.000000,22.777350,27.000000
0.900000, 0.320000,9.600000,22.990416,27.000000
0.900000, 0.340000,10.200000,23.181054,27.000000
0.900000, 0.360000,10.800000,23.349264,27.000000
0.900000, 0.380000,11.400000,23.495046,27.000000
0.900000, 0.400000,12.000000,23.618400,27.000000
0.900000, 0.420000,12.600000,23.719326,27.000000
0.900000, 0.440000,13.200000,23.797824,27.000000
0.900000, 0.460000,13.800000,23.853894,27.000000
0.900000, 0.480000,14.400000,23.887536,27.000000
0.900000, 0.500000,15.000000,23.898750,27.000000
0.900000, 0.520000,15.600000,23.887536,27.000000
0.900000, 0.540000,16.200000,23.853894,27.000000
0.900000, 0.560000,16.800000,23.797824,27.000000
0.900000, 0.580000,17.400000,23.719326,27.000000
0.900000, 0.600000,18.000000,23.618400,27.000000
0.900000, 0.620000,18.600000,23.495046,27.000000
0.900000, 0.640000,19.200000,23.349264,27.000000
0.900000, 0.660000,19.800000,23.181054,27.000000
0.900000, 0.680000,20.400000,22.990416,27.000000
0.900000, 0.700000,21.000000,22.777350,27.000000
0.900000, 0.720000,21.600000,22.541856,27.000000
0.900000, 0.740000,22.200000,22.283934,27.000000
0.900000, 0.760000,22.800000,22.003584,27.000000
0.900000, 0.780000,23.400000,21.700806,27.000000
0.900000, 0.800000,24.000000,21.375600,27.000000
0.900000, 0.820000,24.600000,21.027966,27.000000
0.900000, 0.840000,25.200000,20.657904,27.000000
0.900000, 0.860000,25.800000,20.265414,27.000000
0.900000, 0.880000,26.400000,19.850496,27.000000
0.900000, 0.900000,27.000000,19.413150,27.000000
0.900000, 0.920000,27.600000,18.953376,27.000000
0.900000, 0.940000,28.200000,18.471174,27.000000
0.900000, 0.960000,28.800000,17.966544,27.000000
0.900000, 0.980000,29.400000,17.439486,27.000000
0.900000, 1.000000,30.000000,16.890000,27.000000
0.920000, 0.000000,0.000000,16.545600,27.600000
0.920000, 0.020000,0.600000,17.030996,27.600000
0.920000, 0.040000,1.200000,17.496581,27.600000
0.920000, 0.060000,1.800000,17.942353,27.600000
0.920000, 0.080000,2.400000,18.368313,27.600000
0.920000, 0.100000,3.000000,18.774461,27.600000
0.920000, 0.120000,3.600000,19.160797,27.600000
0.920000, 0.140000,4.200000,19.527320,27.600000
0.920000, 0.160000,4.800000,19.874032,27.600000
0.920000, 0.180000,5.400000,20.200932,27.600000
0.920000, 0.200000,6.000000,20.508019,27.600000
0.920000, 0.220000,6.600000,20.795295,27.600000
0.920000, 0.240000,7.200000,21.062758,27.600000
0.920000, 0.260000,7.800000,21.310409,27.600000
0.920000, 0.280000,8.400000,21.538248,27.600000
0.920000, 0.300000,9.000000,21.746275,27.600000
0.920000, 0.320000,9.600000,21.934490,27.600000
0.920000, 0.340000,10.200000,22.102893,27.600000
0.920000, 0.360000,10.800000,22.251484,27.600000
0.920000, 0.380000,11.400000,22.380262,27.600000
0.920000, 0.400000,12.000000,22.489229,27.600000
0.920000, 0.420000,12.600000,22.578383,27.600000
0.920000, 0.440000,13.200000,22.647726,27.600000
0.920000, 0.460000,13.800000,22.697256,27.600000
0.920000, 0.480000,14.400000,22.726974,27.600000
0.920000, 0.500000,15.000000,22.736880,27.600000
0.920000, 0.520000,15.600000,22.726974,27.600000
0.920000, 0.540000,16.200000,22.697256,27.600000
0.920000, 0.560000,16.800000,22.647726,27.600000
0.920000, 0.580000,17.400000,22.578383,27.600000
0.920000, 0.600000,18.000000,22.489229,27.600000
0.920000, 0.620000,18.600000,22.380262,27.600000
0.920000, 0.640000,19.200000,22.251484,27.600000
0.920000, 0.660000,19.800000,22.102893,27.600000
0.920000, 0.680000,20.400000,21.934490,27.600000
0.920000, 0.700000,21.000000,21.746275,27.600000
0.920000, 0.720000,21.600000,21.538248,27.600000
0.920000, 0.740000,22.200000,21.310409,27.600000
0.920000, 0.760000,22.800000,21.062758,27.600000
0.920000, 0.780000,23.400000,20.795295,27.600000
0.920000, 0.800000,24.000000,20.508019,27.600000
0.920000, 0.820000,24.600000,20.200932,27.600000
0.920000, 0.840000,25.200000,19.874032,27.600000
0.920000, 0.860000,25.800000,19.527320,27.600000
0.920000, 0.880000,26.400000,19.160797,27.600000
0.920000, 0.900000,27.000000,18.774461,27.600000
0.920000, 0.920000,27.600000,18.368313,27.600000
0.920000, 0.940000,28.200000,17.942353,27.600000
0.920000, 0.960000,28.800000,17.496581,27.600000
0.920000, 0.980000,29.400000,17.030996,27.600000
0.920000, 1.000000,30.000000,16.545600,27.600000
0.940000, 0.000000,0.000000,16.184400,28.200000
0.940000, 0.020000,0.600000,16.600570,28.200000
0.940000, 0.040000,1.200000,16.999753,28.200000
0.940000, 0.060000,1.800000,17.381950,28.200000
0.940000, 0.080000,2.400000,17.747161,28.200000
0.940000, 0.100000,3.000000,18.095384,28.200000
0.940000, 0.120000,3.600000,18.426622,28.200000
0.940000, 0.140000,4.200000,18.740872,28.200000
0.940000, 0.160000,4.800000,19.038137,28.200000
0.940000, 0.180000,5.400000,19.318414,28.200000
0.940000, 0.200000,6.000000,19.581706,28.200000
0.940000, 0.220000,6.600000,19.828010,28.200000
0.940000, 0.240000,7.200000,20.057328,28.200000
0.940000, 0.260000,7.800000,20.269660,28.200000
0.940000, 0.280000,8.400000,20.465005,28.200000
0.940000, 0.300000,9.000000,20.643364,28.200000
0.940000, 0.320000,9.600000,20.804736,28.200000
0.940000, 0.340000,10.200000,20.949121,28.200000
0.940000, 0.360000,10.800000,21.076520,28.200000
0.940000, 0.380000,11.400000,21.186932,28.200000
0.940000, 0.400000,12.000000,21.280358,28.200000
0.940000, 0.420000,12.600000,21.356798,28.200000
0.940000, 0.440000,13.200000,21.416251,28.200000
0.940000, 0.460000,13.800000,21.458717,28.200000
0.940000, 0.480000,14.400000,21.484197,28.200000
0.940000, 0.500000,15.000000,21.492690,28.200000
0.940000, 0.520000,15.600000,21.484197,28.200000
0.940000, 0.540000,16.200000,21.458717,28.200000
0.940000, 0.560000,16.800000,21.416251,28.200000
0.940000, 0.580000,17.400000,21.356798,28.200000
0.940000, 0.600000,18.000000,21.280358,28.200000
0.940000, 0.620000,18.600000,21.186932,28.200000
0.940000, 0.640000,19.200000,21.076520,28.200000
0.940000, 0.660000,19.800000,20.949121,28.200000
0.940000, 0.680000,20.400000,20.804736,28.200000
0.940000, 0.700000,21.000000,20.643364,28.200000
0.940000, 0.720000,21.600000,20.465005,28.200000
0.940000, 0.740000,22.200000,20.269660,28.200000
0.940000, 0.760000,22.800000,20.057328,28.200000
0.940000, 0.780000,23.400000,19.828010,28.200000
0.940000, 0.800000,24.000000,19.581706,28.200000
0.940000, 0.820000,24.600000,19.318414,28.200000
0.940000, 0.840000,25.200000,19.038137,28.200000
0.940000, 0.860000,25.800000,18.740872,28.200000
0.940000, 0.880000,26.400000,18.426622,28.200000
0.940000, 0.900000,27.000000,18.095384,28.200000
0.940000, 0.920000,27.600000,17.747161,28.200000
0.940000, 0.940000,28.200000,17.381950,28.200000
0.940000, 0.960000,28.800000,16.999753,28.200000
0.940000, 0.980000,29.400000,16.600570,28.200000
0.940000, 1.000000,30.000000,16.184400,28.200000
0.960000, 0.000000,0.000000,15.806400,28.800000
0.960000, 0.020000,0.600000,16.148080,28.800000
0.960000, 0.040000,1.200000,16.475813,28.800000
0.960000, 0.060000,1.800000,16.789601,28.800000
0.960000, 0.080000,2.400000,17.089442,28.800000
0.960000, 0.100000,3.000000,17.375338,28.800000
0.960000, 0.120000,3.600000,17.647287,28.800000
0.960000, 0.140000,4.200000,17.905290,28.800000
0.960000, 0.160000,4.800000,18.149347,28.800000
0.960000, 0.180000,5.400000,18.379458,28.800000
0.960000, 0.200000,6.000000,18.595622,28.800000
0.960000, 0.220000,6.600000,18.797841,28.800000
0.960000, 0.240000,7.200000,18.986114,28.800000
0.960000, 0.260000,7.800000,19.160440,28.800000
0.960000, 0.280000,8.400000,19.320820,28.800000
0.960000, 0.300000,9.000000,19.467254,28.800000
0.960000, 0.320000,9.600000,19.599742,28.800000
0.960000, 0.340000,10.200000,19.718284,28.800000
0.960000, 0.360000,10.800000,19.822880,28.800000
0.960000, 0.380000,11.400000,19.913530,28.800000
0.960000, 0.400000,12.000000,19.990234,28.800000
0.960000, 0.420000,12.600000,20.052991,28.800000
0.960000, 0.440000,13.200000,20.101802,28.800000
0.960000, 0.460000,13.800000,20.136668,28.800000
0.960000, 0.480000,14.400000,20.157587,28.800000
0.960000, 0.500000,15.000000,20.164560,28.800000
0.960000, 0.520000,15.600000,20.157587,28.800000
0.960000, 0.540000,16.200000,20.136668,28.800000
0.960000, 0.560000,16.800000,20.101802,28.800000
0.960000, 0.580000,17.400000,20.052991,28.800000
0.960000, 0.600000,18.000000,19.990234,28.800000
0.960000, 0.620000,18.600000,19.913530,28.800000
0.960000, 0.640000,19.200000,19.822880,28.800000
0.960000, 0.660000,19.800000,19.718284,28.800000
0.960000, 0.680000,20.400000,19.599742,28.800000
0.960000, 0.700000,21.000000,19.467254,28.800000
0.960000, 0.720000,21.600000,19.320820,28.800000
0.960000, 0.740000,22.200000,19.160440,28.800000
0.960000, 0.760000,22.800000,18.986114,28.800000
0.960000, 0.780000,23.400000,18.797841,28.800000
0.960000, 0.800000,24.000000,18.595622,28.800000
0.960000, 0.820000,24.600000,18.379458,28.800000
0.960000, 0.840000,25.200000,18.149347,28.800000
0.960000, 0.860000,25.800000,17.905290,28.800000
0.960000, 0.880000,26.400000,17.647287,28.800000
0.960000, 0.900000,27.000000,17.375338,28.800000
0.960000, 0.920000,27.600000,17.089442,28.800000
0.960000, 0.940000,28.200000,16.789601,28.800000
0.960000, 0.960000,28.800000,16.475813,28.800000
0.960000, 0.980000,29.400000,16.148080,28.800000
0.960000, 1.000000,30.000000,15.806400,28.800000
0.980000, 0.000000,0.000000,15.411600,29.400000
0.980000, 0.020000,0.600000,15.673399,29.400000
0.980000, 0.040000,1.200000,15.924512,29.400000
0.980000, 0.060000,1.800000,16.164939,29.400000
0.980000, 0.080000,2.400000,16.394681,29.400000
0.980000, 0.100000,3.000000,16.613737,29.400000
0.980000, 0.120000,3.600000,16.822108,29.400000
0.980000, 0.140000,4.200000,17.019792,29.400000
0.980000, 0.160000,4.800000,17.206792,29.400000
0.980000, 0.180000,5.400000,17.383105,29.400000
0.980000, 0.200000,6.000000,17.548733,29.400000
0.980000, 0.220000,6.600000,17.703675,29.400000
0.980000, 0.240000,7.200000,17.847931,29.400000
0.980000, 0.260000,7.800000,17.981502,29.400000
0.980000, 0.280000,8.400000,18.104387,29.400000
0.980000, 0.300000,9.000000,18.216587,29.400000
0.980000, 0.320000,9.600000,18.318101,29.400000
0.980000, 0.340000,10.200000,18.408929,29.400000
0.980000, 0.360000,10.800000,18.489071,29.400000
0.980000, 0.380000,11.400000,18.558528,29.400000
0.980000, 0.400000,12.000000,18.617299,29.400000
0.980000, 0.420000,12.600000,18.665385,29.400000
0.980000, 0.440000,13.200000,18.702785,29.400000
0.980000, 0.460000,13.800000,18.729499,29.400000
0.980000, 0.480000,14.400000,18.745527,29.400000
0.980000, 0.500000,15.000000,18.750870,29.400000
0.980000, 0.520000,15.600000,18.745527,29.400000
0.980000, 0.540000,16.200000,18.729499,29.400000
0.980000, 0.560000,16.800000,18.702785,29.400000
0.980000, 0.580000,17.400000,18.665385,29.400000
0.980000, 0.600000,18.000000,18.617299,29.400000
0.980000, 0.620000,18.600000,18.558528,29.400000
0.980000, 0.640000,19.200000,18.489071,29.400000
0.980000, 0.660000,19.800000,18.408929,29.400000
0.980000, 0.680000,20.400000,18.318101,29.400000
0.980000, 0.700000,21.000000,18.216587,29.400000
0.980000, 0.720000,21.600000,18.104387,29.400000
0.980000, 0.740000,22.200000,17.981502,29.400000
0.980000, 0.760000,22.800000,17.847931,29.400000
0.980000, 0.780000,23.400000,17.703675,29.400000
0.980000, 0.800000,24.000000,17.548733,29.400000
0.980000, 0.820000,24.600000,17.383105,29.400000
0.980000, 0.840000,25.200000,17.206792,29.400000
0.980000, 0.860000,25.800000,17.019792,29.400000
0.980000, 0.880000,26.400000,16.822108,29.400000
0.980000, 0.900000,27.000000,16.613737,29.400000
0.980000, 0.920000,27.600000,16.394681,29.400000
0.980000, 0.940000,28.200000,16.164939,29.400000
0.980000, 0.960000,28.800000,15.924512,29.400000
0.980000, 0.980000,29.400000,15.673399,29.400000
0.980000, 1.000000,30.000000,15.411600,29.400000
1.000000, 0.000000,0.000000,15.000000,30.000000
1.000000, 0.020000,0.600000,15.176400,30.000000
1.000000, 0.040000,1.200000,15.345600,30.000000
1.000000, 0.060000,1.800000,15.507600,30.000000
1.000000, 0.080000,2.400000,15.662400,30.000000
1.000000, 0.100000,3.000000,15.810000,30.000000
1.000000, 0.120000,3.600000,15.950400,30.000000
1.000000, 0.140000,4.200000,16.083600,30.000000
1.000000, 0.160000,4.800000,16.209600,30.000000
1.000000, 0.180000,5.400000,16.328400,30.000000
1.000000, 0.200000,6.000000,16.440000,30.000000
1.000000, 0.220000,6.600000,16.544400,30.000000
1.000000, 0.240000,7.200000,16.641600,30.000000
1.000000, 0.260000,7.800000,16.731600,30.000000
1.000000, 0.280000,8.400000,16.814400,30.000000
1.000000, 0.300000,9.000000,16.890000,30.000000
1.000000, 0.320000,9.600000,16.958400,30.000000
1.000000, 0.340000,10.200000,17.019600,30.000000
1.000000, 0.360000,10.800000,17.073600,30.000000
1.000000, 0.380000,11.400000,17.120400,30.000000
1.000000, 0.400000,12.000000,17.160000,30.000000
1.000000, 0.420000,12.600000,17.192400,30.000000
1.000000, 0.440000,13.200000,17.217600,30.000000
1.000000, 0.460000,13.800000,17.235600,30.000000
1.000000, 0.480000,14.400000,17.246400,30.000000
1.000000, 0.500000,15.000000,17.250000,30.000000
1.000000, 0.520000,15.600000,17.246400,30.000000
1.000000, 0.540000,16.200000,17.235600,30.000000
1.000000, 0.560000,16.800000,17.217600,30.000000
1.000000, 0.580000,17.400000,17.192400,30.000000
1.000000, 0.600000,18.000000,17.160000,30.000000
1.000000, 0.620000,18.600000,17.120400,30.000000
1.000000, 0.640000,19.200000,17.073600,30.000000
1.000000, 0.660000,19.800000,17.019600,30.000000
1.000000, 0.680000,20.400000,16.958400,30.000000
1.000000, 0.700000,21.000000,16.890000,30.000000
1.000000, 0.720000,21.600000,16.814400,30.000000
1.000000, 0.740000,22.200000,16.731600,30.000000
1.000000, 0.760000,22.800000,16.641600,30.000000
1.000000, 0.780000,23.400000,16.544400,30.000000
1.000000, 0.800000,24.000000,16.440000,30.000000
1.000000, 0.820000,24.600000,16.328400,30.000000
1.000000, 0.840000,25.200000,16.209600,30.000000
1.000000, 0.860000,25.800000,16.083600,30.000000
1.000000, 0.880000,26.400000,15.950400,30.000000
1.000000, 0.900000,27.000000,15.810000,30.000000
1.000000, 0.920000,27.600000,15.662400,30.000000
1.000000, 0.940000,28.200000,15.507600,30.000000
1.000000, 0.960000,28.800000,15.345600,30.000000
1.000000, 0.980000,29.400000,15.176400,30.000000
1.000000, 1.000000,30.000000,15.000000,30.000000
